"date","product","price"
"2018-08","blusa bombacha","100"
"2018-08","sudadera canguro","130"
"2018-08","sudadera canguro","130"
"2018-08","sudadera canguro","130"
"2018-08","corbata slim","25"
"2018-08","chompa pullover","85"
"2018-08","corbata slim","25"
"2018-08","chompa pullover","85"
"2018-08","blusa bombacha","100"
"2018-08","sudadera canguro","130"
"2018-08","sudadera canguro","130"
"2018-08","blusa bombacha","100"
"2018-08","blusa bombacha","100"
"2018-08","chompa pullover","85"
"2018-08","sudadera canguro","130"
"2018-08","corbata slim","25"
"2018-08","sudadera canguro","130"
"2018-08","chompa pullover","85"
"2018-08","blusa bombacha","100"
"2018-08","chompa pullover","85"
"2018-08","camisa italiana","85"
"2018-08","blusa bombacha","100"
"2018-08","corbata slim","25"
"2018-08","chompa pullover","85"
"2018-08","chompa pullover","85"
"2018-08","chompa pullover","85"
"2018-08","colegio camisa","50"
"2018-08","sudadera canguro","130"
"2018-08","blusa bombacha","100"
"2018-08","corbata slim","25"
"2018-08","sudadera canguro","130"
"2018-08","chompa pullover","85"
"2018-08","blusa bombacha","100"
"2018-08","blusa bombacha","100"
"2018-08","sudadera canguro","130"
"2018-08","blusa bombacha","100"
"2018-08","blusa bombacha","100"
"2018-08","sudadera canguro","130"
"2018-08","chompa pullover","85"
"2018-08","blusa bombacha","100"
"2018-08","blusa bombacha","100"
"2018-08","camisa italiana","85"
"2018-08","colegio camisa","50"
"2018-08","sudadera canguro","130"
"2018-08","chompa pullover","85"
"2018-08","chompa pullover","85"
"2018-08","sudadera canguro","130"
"2018-08","sudadera canguro","130"
"2018-08","chompa pullover","85"
"2018-08","sudadera canguro","130"
"2018-08","sudadera canguro","130"
"2018-08","chompa pullover","85"
"2018-08","jean skinny","120"
"2018-08","jean skinny","120"
"2018-08","chompa pullover","85"
"2018-08","chompa pullover","85"
"2018-08","chompa pullover","85"
"2018-08","chompa pullover","85"
"2018-08","corbata slim","25"
"2018-08","colegio camisa","50"
"2018-08","chompa pullover","85"
"2018-08","sudadera canguro","130"
"2018-08","colegio camisa","50"
"2018-08","chompa pullover","85"
"2018-08","corbata slim","25"
"2018-08","blusa bombacha","100"
"2018-08","blusa bombacha","100"
"2018-08","blusa bombacha","100"
"2018-08","corbata slim","25"
"2018-08","blusa bombacha","100"
"2018-08","corbata slim","25"
"2018-08","jean skinny","120"
"2018-08","blusa bombacha","100"
"2018-08","sudadera canguro","130"
"2018-08","chompa pullover","85"
"2018-08","jean skinny","120"
"2018-08","blusa bombacha","100"
"2018-08","chompa pullover","85"
"2018-08","sudadera canguro","130"
"2018-08","blusa bombacha","100"
"2018-08","interior medias","15"
"2018-08","colegio camisa","50"
"2018-08","sudadera canguro","130"
"2018-08","jean skinny","120"
"2018-08","sudadera canguro","130"
"2018-08","corbata slim","25"
"2018-08","blusa bombacha","100"
"2018-08","corbata slim","25"
"2018-08","chompa pullover","85"
"2018-08","colegio camisa","50"
"2018-08","chompa pullover","85"
"2018-08","blusa bombacha","100"
"2018-08","sudadera canguro","130"
"2018-08","chompa pullover","85"
"2018-08","sudadera canguro","130"
"2018-08","jean skinny","120"
"2018-08","chompa pullover","85"
"2018-08","jean skinny","120"
"2018-08","sudadera canguro","130"
"2018-08","sudadera canguro","130"
"2018-08","sudadera canguro","130"
"2018-08","chompa pullover","85"
"2018-08","blusa bombacha","100"
"2018-08","corbata slim","25"
"2018-08","blusa bombacha","100"
"2018-08","chompa pullover","85"
"2018-08","chompa pullover","85"
"2018-08","sudadera canguro","130"
"2018-08","sudadera canguro","130"
"2018-08","jean skinny","120"
"2018-08","camisa italiana","85"
"2018-08","corbata slim","25"
"2018-08","sudadera canguro","130"
"2018-08","corbata slim","25"
"2018-08","blusa bombacha","100"
"2018-08","chompa pullover","85"
"2018-08","sudadera canguro","130"
"2018-08","chompa pullover","85"
"2018-08","sudadera canguro","130"
"2018-08","jean skinny","120"
"2018-08","blusa bombacha","100"
"2018-08","chompa pullover","85"
"2018-08","chompa pullover","85"
"2018-08","jean skinny","120"
"2018-08","corbata slim","25"
"2018-08","blusa bombacha","100"
"2018-08","corbata slim","25"
"2018-08","corbata slim","25"
"2018-08","blusa bombacha","100"
"2018-08","colegio camisa","50"
"2018-08","sudadera canguro","130"
"2018-08","chompa pullover","85"
"2018-08","chompa pullover","85"
"2018-08","corbata slim","25"
"2018-08","interior medias","15"
"2018-08","chompa pullover","85"
"2018-08","jean skinny","120"
"2018-08","sudadera canguro","130"
"2018-08","chompa pullover","85"
"2018-08","chompa pullover","85"
"2018-08","chompa pullover","85"
"2018-08","corbata slim","25"
"2018-08","sudadera canguro","130"
"2018-08","jean skinny","120"
"2018-08","chompa pullover","85"
"2018-08","corbata slim","25"
"2018-08","chompa pullover","85"
"2018-08","colegio camisa","50"
"2018-08","colegio camisa","50"
"2018-08","chompa pullover","85"
"2018-08","chompa pullover","85"
"2018-08","blusa bombacha","100"
"2018-08","blusa bombacha","100"
"2018-08","corbata slim","25"
"2018-08","corbata slim","25"
"2018-08","interior medias","15"
"2018-08","sudadera canguro","130"
"2018-08","camisa italiana","85"
"2018-08","corbata slim","25"
"2018-08","camisa italiana","85"
"2018-08","corbata slim","25"
"2018-08","sudadera canguro","130"
"2018-08","corbata slim","25"
"2018-08","blusa bombacha","100"
"2018-08","sudadera canguro","130"
"2018-08","sudadera canguro","130"
"2018-08","interior medias","15"
"2018-08","sudadera canguro","130"
"2018-08","chompa pullover","85"
"2018-08","corbata slim","25"
"2018-08","blusa bombacha","100"
"2018-08","sudadera canguro","130"
"2018-08","sudadera canguro","130"
"2018-08","blusa bombacha","100"
"2018-08","corbata slim","25"
"2018-08","camisa italiana","85"
"2018-08","chompa pullover","85"
"2018-08","colegio camisa","50"
"2018-08","sudadera canguro","130"
"2018-08","colegio camisa","50"
"2018-08","jean skinny","120"
"2018-08","corbata slim","25"
"2018-08","interior medias","15"
"2018-08","colegio camisa","50"
"2018-08","jean skinny","120"
"2018-08","blusa bombacha","100"
"2018-08","chompa pullover","85"
"2018-08","chompa pullover","85"
"2018-08","sudadera canguro","130"
"2018-08","blusa bombacha","100"
"2018-08","sudadera canguro","130"
"2018-08","chompa pullover","85"
"2018-08","colegio camisa","50"
"2018-08","chompa pullover","85"
"2018-08","colegio camisa","50"
"2018-08","chompa pullover","85"
"2018-08","corbata slim","25"
"2018-08","blusa bombacha","100"
"2018-08","blusa bombacha","100"
"2018-08","blusa bombacha","100"
"2018-08","sudadera canguro","130"
"2018-08","chompa pullover","85"
"2018-08","sudadera canguro","130"
"2018-08","blusa bombacha","100"
"2018-08","chompa pullover","85"
"2018-08","colegio camisa","50"
"2018-08","blusa bombacha","100"
"2018-08","corbata slim","25"
"2018-08","interior medias","15"
"2018-08","colegio camisa","50"
"2018-08","chompa pullover","85"
"2018-08","jean skinny","120"
"2018-08","colegio camisa","50"
"2018-08","corbata slim","25"
"2018-08","chompa pullover","85"
"2018-08","corbata slim","25"
"2018-08","chompa pullover","85"
"2018-08","chompa pullover","85"
"2018-08","chompa pullover","85"
"2018-08","colegio camisa","50"
"2018-08","chompa pullover","85"
"2018-08","chompa pullover","85"
"2018-08","corbata slim","25"
"2018-08","chompa pullover","85"
"2018-08","blusa bombacha","100"
"2018-08","chompa pullover","85"
"2018-08","sudadera canguro","130"
"2018-08","sudadera canguro","130"
"2018-08","sudadera canguro","130"
"2018-08","blusa bombacha","100"
"2018-08","chompa pullover","85"
"2018-08","chompa pullover","85"
"2018-08","chompa pullover","85"
"2018-08","chompa pullover","85"
"2018-08","colegio camisa","50"
"2018-08","sudadera canguro","130"
"2018-08","colegio camisa","50"
"2018-08","colegio camisa","50"
"2018-08","camisa italiana","85"
"2018-08","chompa pullover","85"
"2018-08","chompa pullover","85"
"2018-08","sudadera canguro","130"
"2018-08","jean skinny","120"
"2018-08","chompa pullover","85"
"2018-08","jean skinny","120"
"2018-08","corbata slim","25"
"2018-08","chompa pullover","85"
"2018-08","sudadera canguro","130"
"2018-08","corbata slim","25"
"2018-08","chompa pullover","85"
"2018-08","corbata slim","25"
"2018-08","chompa pullover","85"
"2018-08","chompa pullover","85"
"2018-08","chompa pullover","85"
"2018-08","blusa bombacha","100"
"2018-08","interior medias","15"
"2018-08","camisa italiana","85"
"2018-08","chompa pullover","85"
"2018-08","blusa bombacha","100"
"2018-08","corbata slim","25"
"2018-08","chompa pullover","85"
"2018-08","jean skinny","120"
"2018-08","blusa bombacha","100"
"2018-08","chompa pullover","85"
"2018-08","sudadera canguro","130"
"2018-08","colegio camisa","50"
"2018-08","chompa pullover","85"
"2018-08","corbata slim","25"
"2018-08","chompa pullover","85"
"2018-08","corbata slim","25"
"2018-08","interior medias","15"
"2018-08","blusa bombacha","100"
"2018-08","corbata slim","25"
"2018-08","blusa bombacha","100"
"2018-08","sudadera canguro","130"
"2018-08","colegio camisa","50"
"2018-08","colegio camisa","50"
"2018-08","chompa pullover","85"
"2018-08","colegio camisa","50"
"2018-08","colegio camisa","50"
"2018-08","chompa pullover","85"
"2018-08","blusa bombacha","100"
"2018-08","colegio camisa","50"
"2018-08","chompa pullover","85"
"2018-08","chompa pullover","85"
"2018-08","chompa pullover","85"
"2018-08","sudadera canguro","130"
"2018-08","corbata slim","25"
"2018-08","blusa bombacha","100"
"2018-08","blusa bombacha","100"
"2018-08","interior medias","15"
"2018-08","sudadera canguro","130"
"2018-08","interior medias","15"
"2018-08","blusa bombacha","100"
"2018-08","chompa pullover","85"
"2018-08","sudadera canguro","130"
"2018-08","corbata slim","25"
"2018-08","corbata slim","25"
"2018-08","sudadera canguro","130"
"2018-08","interior medias","15"
"2018-08","jean skinny","120"
"2018-08","corbata slim","25"
"2018-08","blusa bombacha","100"
"2018-08","colegio camisa","50"
"2018-08","jean skinny","120"
"2018-08","sudadera canguro","130"
"2018-08","blusa bombacha","100"
"2018-08","colegio camisa","50"
"2018-08","interior medias","15"
"2018-08","corbata slim","25"
"2018-08","jean skinny","120"
"2018-08","colegio camisa","50"
"2018-08","blusa bombacha","100"
"2018-08","sudadera canguro","130"
"2018-08","blusa bombacha","100"
"2018-08","sudadera canguro","130"
"2018-08","corbata slim","25"
"2018-08","blusa bombacha","100"
"2018-08","corbata slim","25"
"2018-08","colegio camisa","50"
"2018-08","chompa pullover","85"
"2018-08","chompa pullover","85"
"2018-08","interior medias","15"
"2018-08","sudadera canguro","130"
"2018-08","sudadera canguro","130"
"2018-08","chompa pullover","85"
"2018-08","chompa pullover","85"
"2018-08","blusa bombacha","100"
"2018-08","sudadera canguro","130"
"2018-08","sudadera canguro","130"
"2018-08","blusa bombacha","100"
"2018-08","blusa bombacha","100"
"2018-08","jean skinny","120"
"2018-08","colegio camisa","50"
"2018-08","colegio camisa","50"
"2018-08","sudadera canguro","130"
"2018-08","sudadera canguro","130"
"2018-08","chompa pullover","85"
"2018-08","chompa pullover","85"
"2018-08","corbata slim","25"
"2018-08","blusa bombacha","100"
"2018-08","blusa bombacha","100"
"2018-08","chompa pullover","85"
"2018-08","sudadera canguro","130"
"2018-08","sudadera canguro","130"
"2018-08","blusa bombacha","100"
"2018-08","sudadera canguro","130"
"2018-08","sudadera canguro","130"
"2018-08","blusa bombacha","100"
"2018-08","sudadera canguro","130"
"2018-08","colegio camisa","50"
"2018-08","chompa pullover","85"
"2018-08","chompa pullover","85"
"2018-08","sudadera canguro","130"
"2018-08","corbata slim","25"
"2018-08","sudadera canguro","130"
"2018-08","chompa pullover","85"
"2018-08","sudadera canguro","130"
"2018-08","chompa pullover","85"
"2018-08","chompa pullover","85"
"2018-08","colegio camisa","50"
"2018-08","chompa pullover","85"
"2018-08","blusa bombacha","100"
"2018-08","sudadera canguro","130"
"2018-08","sudadera canguro","130"
"2018-08","blusa bombacha","100"
"2018-08","sudadera canguro","130"
"2018-08","chompa pullover","85"
"2018-08","sudadera canguro","130"
"2018-08","camisa italiana","85"
"2018-08","colegio camisa","50"
"2018-08","corbata slim","25"
"2018-08","chompa pullover","85"
"2018-08","sudadera canguro","130"
"2018-08","chompa pullover","85"
"2018-08","blusa bombacha","100"
"2018-08","chompa pullover","85"
"2018-08","chompa pullover","85"
"2018-08","camisa italiana","85"
"2018-08","sudadera canguro","130"
"2018-08","corbata slim","25"
"2018-08","chompa pullover","85"
"2018-08","sudadera canguro","130"
"2018-08","chompa pullover","85"
"2018-08","sudadera canguro","130"
"2018-08","interior medias","15"
"2018-08","chompa pullover","85"
"2018-08","colegio camisa","50"
"2018-08","camisa italiana","85"
"2018-08","chompa pullover","85"
"2018-08","interior medias","15"
"2018-08","blusa bombacha","100"
"2018-08","sudadera canguro","130"
"2018-08","interior medias","15"
"2018-08","colegio camisa","50"
"2018-08","blusa bombacha","100"
"2018-08","blusa bombacha","100"
"2018-08","blusa bombacha","100"
"2018-08","sudadera canguro","130"
"2018-08","chompa pullover","85"
"2018-08","chompa pullover","85"
"2018-08","sudadera canguro","130"
"2018-08","sudadera canguro","130"
"2018-08","camisa italiana","85"
"2018-08","corbata slim","25"
"2018-08","camisa italiana","85"
"2018-08","blusa bombacha","100"
"2018-08","sudadera canguro","130"
"2018-08","blusa bombacha","100"
"2018-08","chompa pullover","85"
"2018-08","blusa bombacha","100"
"2018-08","camisa italiana","85"
"2018-08","sudadera canguro","130"
"2018-08","corbata slim","25"
"2018-08","blusa bombacha","100"
"2018-08","sudadera canguro","130"
"2018-08","sudadera canguro","130"
"2018-08","colegio camisa","50"
"2018-08","blusa bombacha","100"
"2018-08","colegio camisa","50"
"2018-08","interior medias","15"
"2018-08","corbata slim","25"
"2018-08","blusa bombacha","100"
"2018-08","colegio camisa","50"
"2018-08","blusa bombacha","100"
"2018-08","chompa pullover","85"
"2018-08","blusa bombacha","100"
"2018-08","sudadera canguro","130"
"2018-08","sudadera canguro","130"
"2018-08","chompa pullover","85"
"2018-08","sudadera canguro","130"
"2018-08","colegio camisa","50"
"2018-08","sudadera canguro","130"
"2018-08","colegio camisa","50"
"2018-08","sudadera canguro","130"
"2018-08","corbata slim","25"
"2018-08","blusa bombacha","100"
"2018-08","blusa bombacha","100"
"2018-08","interior medias","15"
"2018-08","sudadera canguro","130"
"2018-08","sudadera canguro","130"
"2018-08","blusa bombacha","100"
"2018-08","sudadera canguro","130"
"2018-08","blusa bombacha","100"
"2018-08","colegio camisa","50"
"2018-08","chompa pullover","85"
"2018-08","chompa pullover","85"
"2018-08","blusa bombacha","100"
"2018-08","colegio camisa","50"
"2018-08","blusa bombacha","100"
"2018-08","corbata slim","25"
"2018-08","chompa pullover","85"
"2018-08","jean skinny","120"
"2018-08","chompa pullover","85"
"2018-08","corbata slim","25"
"2018-08","sudadera canguro","130"
"2018-08","blusa bombacha","100"
"2018-08","sudadera canguro","130"
"2018-08","sudadera canguro","130"
"2018-08","sudadera canguro","130"
"2018-08","corbata slim","25"
"2018-08","blusa bombacha","100"
"2018-08","corbata slim","25"
"2018-08","camisa italiana","85"
"2018-08","blusa bombacha","100"
"2018-08","chompa pullover","85"
"2018-08","blusa bombacha","100"
"2018-08","chompa pullover","85"
"2018-08","sudadera canguro","130"
"2018-08","chompa pullover","85"
"2018-08","chompa pullover","85"
"2018-08","chompa pullover","85"
"2018-08","camisa italiana","85"
"2018-08","jean skinny","120"
"2018-08","sudadera canguro","130"
"2018-08","corbata slim","25"
"2018-08","sudadera canguro","130"
"2018-08","corbata slim","25"
"2018-08","blusa bombacha","100"
"2018-08","sudadera canguro","130"
"2018-08","sudadera canguro","130"
"2018-08","sudadera canguro","130"
"2018-08","corbata slim","25"
"2018-08","chompa pullover","85"
"2018-08","blusa bombacha","100"
"2018-08","chompa pullover","85"
"2018-08","sudadera canguro","130"
"2018-08","blusa bombacha","100"
"2018-08","colegio camisa","50"
"2018-08","blusa bombacha","100"
"2018-08","sudadera canguro","130"
"2018-08","chompa pullover","85"
"2018-08","blusa bombacha","100"
"2018-08","sudadera canguro","130"
"2018-08","sudadera canguro","130"
"2018-08","jean skinny","120"
"2018-08","chompa pullover","85"
"2018-08","sudadera canguro","130"
"2018-08","blusa bombacha","100"
"2018-08","chompa pullover","85"
"2018-08","corbata slim","25"
"2018-08","jean skinny","120"
"2018-08","sudadera canguro","130"
"2018-08","jean skinny","120"
"2018-08","blusa bombacha","100"
